,Unnamed: 0,Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
2306,2306,9307,"**Прифронтовой Херсон. 3 день деоккупации. Выходишь на балкон, а под твоими окнами гуляет Зеленский

**Путин, шо ты?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Frontline Kherson. Day 3 of Re-liberation. Step onto the balcony, and Zelensky is strolling right below your windows.

Putin, what are you doing?**

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2307,2307,9308,"**❗️Появились фото Зеленского в освобожденном Херсоне

**На главной площади города он встретился с военными и местными жителями.

""**За несколько минут до его прибытия люди в центре Херсона слышали обстрелы поблизости.** После того, как Зеленский закончил говорить, над городом пронеслось **еще несколько взрывов артиллерийского огня**"", — [Reuters](https://www.reuters.com/world/europe/ukrainian-president-visits-liberated-kherson-thanks-allies-support-2022-11-14/).

Рашисты, а где ваш бункерный дед?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**❗️Photos of Zelensky in Liberated Kherson Show Up

He met with soldiers and local residents on the main square of the city.

""**Just a few minutes before his arrival, people in the center of Kherson heard nearby artillery fire. After Zelensky finished speaking, several more explosions from artillery fire were heard over the city**,"" — [Reuters](https://www.reuters.com/world/europe/ukrainian-president-visits-liberated-kherson-thanks-allies-support-2022-11-14/).

Russians, where's your bunker-dwelling grandfather?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2308,2308,9309,"**Захарова опровергает **[**информацию**](https://t.me/ukrinformator/29043)** о госпитализации Лаврова на Бали

**Но [Bloomberg](https://www.bloomberg.com/news/articles/2022-11-14/ap-newsalert-indonesian-officials-russian-foreign-minister-sergey-lavrov-taken-to-hospital-after-arriving-for-g-20-summit-in?srnd=premium-europe) со ссылкой на официальных лиц Индонезии пишет, что он таки в больничке.

**UPD: Лавров был в больнице на обследовании, но сейчас находится в добром здравии.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Zakharova denies information** [**about Lavrov's hospitalization on Bali**](https://t.me/ukrinformator/29043)

**But Bloomberg**, citing Indonesian officials, writes that he was indeed taken to the hospital after arriving for the G20 summit.

**UPDATE:** Lavrov was in the hospital for an examination but is now doing well.

**[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2309,2309,9310,"**⚡️Глава МИД РФ Сергей Лавров доставлен в больницу после прибытия на саммит G20 на Бали**, — СМИ со ссылкой на индонезийских чиновников

Яка сумна новина (нет).

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Russian Foreign Minister Sergei Lavrov was taken to the hospital after arriving at the G20 summit in Bali**, according to media reports citing Indonesian officials.

What a concerning news update.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2310,2310,9311,"**⚡️""Мы знаем, откуда координировался теракт в Стамбуле, мы не принимаем соболезнования посольства США""**, — глава МВД Турции

Турция обвиняет в [теракте](https://t.me/insiderUKR/45521) Рабочую партию Курдистана и осуждает Америку за поддержку курдских формирований в Сирии. 

На фото, предварительно, задержанная исполнительница теракта.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️""We know where the Istanbul bombing was coordinated from, we do not accept the US embassy's condolences,""** — said the Turkish Interior Minister.

Turkey blames the Kurdistan Workers' Party for the [bombing](https://t.me/insiderUKR/45521) and criticizes the US for supporting Kurdish forces in Syria.

In the photo, allegedly, the bomber who carried out the attack is detained.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2311,2311,9312,"**❗️Зеленский посетил Херсон, — **[**Reuters

**](https://www.reuters.com/world/europe/ukrainian-president-visits-liberated-kherson-thanks-allies-support-2022-11-14/)[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**❗️Zelensky visited Kherson,** — [Reuters](https://www.reuters.com/world/europe/ukrainian-president-visits-liberated-kherson-thanks-allies-support-2022-11-14/) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2312,2312,9313,"**⚡️Китай начал критиковать ядерную риторику России, — **[**The Wall Street Journal

**](https://www.wsj.com/articles/u-s-official-says-china-is-uncomfortable-with-russias-rhetoric-activity-in-ukraine-11668405751)""Мистер Ли довольно много говорил о политике Китая в отношении Украины **с четким акцентом на суверенитет, безответственность ядерных угроз** и необходимость гарантировать, что **ядерное оружие не будет использовано тем способом, как некоторые намекали**"", — сообщил изданию американский чиновник

Ого.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️China began criticizing Russia's nuclear rhetoric,** according to **[The Wall Street Journal](https://www.wsj.com/articles/u-s-official-says-china-is-uncomfortable-with-russias-rhetoric-activity-in-ukraine-11668405751)**. ""Mr. Li spoke quite a bit about China's policy toward Ukraine with a clear emphasis on sovereignty, the irresponsibility of nuclear threats, and the need to ensure that **nuclear weapons will not be used in the manner suggested by some**,"" an American official told the publication.

Wow.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2313,2313,9314,"**Где купить, подскажите?**

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Where can I buy it? Can you advise?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2314,2314,9315,"**Первый снег в Украине выпадет уже на этой неделе.** Автомобилисты, пора переобуваться.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The first snow in Ukraine will fall this week. Drivers, it's time to change your tires.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2315,2315,9316,"**Почти мировой рекорд: украинский снайпер ликвидировал оккупанта на расстоянии 2710 метров 

**Теперь он занимает 2-е место в мировом рейтинге дальних боевых снайперских выстрелов. Это [подтверждено](https://t.me/AFUStratCom/9621) командованием ВСУ.

Для справки: первое место (временно😏) занимает выстрел канадского снайпера на дистанцию 3540 м при выполнении задания в Ираке.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Near World Record: A Ukrainian sniper eliminated an occupier from a distance of 2,710 meters.

Now he holds the 2nd place in the world ranking of long-range sniper shots. This [has been confirmed](https://t.me/AFUStratCom/9621) by the command of the Ukrainian Armed Forces.

For reference: The first place (temporarily 😏) is held by a Canadian sniper's shot at a distance of 3,540 meters during a mission in Iraq.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
